volunteer,channel,ETC for EyesOpen,ETC for EyesClosed,Difference EO - EC
S022,Cp4.,0.0439594220719336,0.09837073470642484,-0.054411312634491234
S022,Cp6.,0.04272978788810329,0.08884106978173993,-0.04611128189363664
S022,Fp1.,0.018444512757454658,0.06363356901321857,-0.04518905625576391
S022,Fpz.,0.018034634696177887,0.04713597704682857,-0.029101342350650684
S022,Fp2.,0.01772722615022031,0.05932984936981248,-0.04160262321959217
S022,Af7.,0.020493903063838508,0.07736448406599036,-0.05687058100215185
S022,Af3.,0.017624756634901116,0.09171021621067732,-0.0740854595757762
S022,Afz.,0.01772722615022031,0.06834716671790142,-0.05061994056768111
S022,Af4.,0.01741981760426273,0.08607439286812173,-0.068654575263859
S022,Af8.,0.0233630494927759,0.04170509273491137,-0.018342043242135467
S022,F7..,0.02090378112511528,0.08474228916897224,-0.06383850804385696
S022,F5..,0.018444512757454658,0.10687570447791782,-0.08843119172046315
S022,F3..,0.018751921303412234,0.07111384363151962,-0.052361922328107394
S022,F1..,0.019161799364689005,0.08228302080131161,-0.0631212214366226
S022,Fz..,0.018034634696177887,0.07357311199918025,-0.05553847730300236
S022,F2..,0.01772722615022031,0.08013116097960857,-0.06240393482938826
S022,F4..,0.01731734808894354,0.07920893534173583,-0.061891587252792285
S022,F6..,0.01731734808894354,0.08074597807152373,-0.06342862998258018
S022,F8..,0.019161799364689005,0.0781842401885439,-0.059022440823854896
S022,Ft7.,0.03371247054001435,0.08207808177067323,-0.048365611230658884
S022,Ft8.,0.03166308023363049,0.03811865969873963,-0.006455579465109135
S022,T7..,0.04139768418895379,0.09099292960344298,-0.04959524541448919
S022,T8..,0.03832359872937801,0.08412747207705708,-0.04580387334767907
S022,T9..,0.037298903576186086,0.09529664924684907,-0.05799774567066298
S022,T10.,0.06773234962598627,0.05666564197151348,0.011066707654472797
S022,Tp7.,0.04836561123065888,0.0838200635310995,-0.03545445230044062
S022,Tp8.,0.06660518495747515,0.08955835638897428,-0.022953171431499123
S022,P7..,0.06701506301875192,0.0839225330464187,-0.01690747002766678
S022,P5..,0.06527308125832565,0.09693616149195615,-0.0316630802336305
S022,P3..,0.06271134337534584,0.0837175940157803,-0.02100625064043446
S022,P1..,0.06076442258428118,0.09662875294599857,-0.03586433036171739
S022,Pz..,0.05041500153704273,0.08904600881237831,-0.03863100727533558
S022,P2..,0.05666564197151348,0.09263244184855006,-0.03596679987703658
S022,P4..,0.059842196946408445,0.09396454554769956,-0.03412234860129112
S022,P6..,0.06127677016087714,0.09089046008812378,-0.02961368992724664
S022,P8..,0.07521262424428732,0.08730402705195205,-0.012091402807664728
S022,Po7.,0.07736448406599036,0.1002151859821703,-0.02285070191617994
S022,Po3.,0.07172866072343478,0.10062506404344708,-0.028896403320012296
S022,Poz.,0.07613484988216006,0.07838917921918229,-0.002254329337022229
S022,Po4.,0.06373603852853776,0.07931140485705503,-0.015575366328517262
S022,Po8.,0.08125832564811969,0.08566451480684496,-0.004406189158725274
S022,O1..,0.07531509375960652,0.0906855210574854,-0.01537042729787888
S022,Oz..,0.07777436212726714,0.0782867097038631,-0.0005123475765959618
S022,O2..,0.06762988011066708,0.07090890460088124,-0.0032790244902141663
S022,Iz..,0.08679167947535608,0.0850496977149298,0.001741981760426281
S023,Fc5.,0.11794241213239061,0.08761143559790963,0.030330976534480983
S023,Fc3.,0.08873860026642073,0.10267445434983093,-0.013935854083410193
S023,Fc1.,0.06363356901321857,0.08177067322471565,-0.018137104211497085
S023,Fcz.,0.06824469720258224,0.05820268470130136,0.010042012501280874
S023,Fc2.,0.043447074495337634,0.05410390408853366,-0.010656829593196027
S023,Fc4.,0.10216210677323496,0.0782867097038631,0.023875397069371862
S023,Fc6.,0.11087201557536633,0.10913003381494006,0.0017419817604262672
S023,C5..,0.06404344707449534,0.10205963725791577,-0.03801619018342042
S023,C3..,0.07592991085152168,0.10062506404344708,-0.024695153191925404
S023,C1..,0.059432318885131674,0.08013116097960857,-0.020698842094476894
S023,Cz..,0.06055948355364279,0.07080643508556204,-0.010246951531919256
S023,C2..,0.05072241008300031,0.06035454452300441,-0.009632134440004096
S023,C4..,0.05697305051747105,0.03545445230044062,0.021518598217030428
S023,C6..,0.10236704580387335,0.05410390408853366,0.048263141715339686
S023,Cp5.,0.10769546060047136,0.08996823445025105,0.017727226150220307
S023,Cp3.,0.06373603852853776,0.08607439286812173,-0.022338354339583963
S023,Cp1.,0.0674249410800287,0.06691259350343273,0.0005123475765959618
S023,Cpz.,0.06670765447279435,0.04611128189363664,0.02059637257915771
S023,Cp2.,0.052976739420022546,0.04211497079618813,0.010861768623834415
S023,Cp4.,0.05605082487959832,0.04365201352597602,0.012398811353622294
S023,Cp6.,0.05748539809406702,0.052054513782149814,0.005430884311917204
S023,Fp1.,0.08422994159237626,0.040475458551081055,0.04375448304129521
S023,Fpz.,0.07347064248386105,0.04221744031150733,0.03125320217235372
S023,Fp2.,0.08125832564811969,0.06055948355364279,0.0206988420944769
S023,Af7.,0.09529664924684907,0.04682856850087099,0.048468080745978075
S023,Af3.,0.07972128291833179,0.08259042934726919,-0.0028691464289374025
S023,Afz.,0.08412747207705708,0.07910646582641664,0.0050210062506404335
S023,Af4.,0.08351265498514192,0.07654472794343682,0.0069679270417050965
S023,Af8.,0.09150527718003894,0.0947843016702531,-0.0032790244902141663
S023,F7..,0.11445844861153806,0.08894353929705913,0.02551490931447893
S023,F5..,0.0839225330464187,0.08925094784301671,-0.005328414796598013
S023,F3..,0.07715954503535198,0.0700891484783277,0.0070703965570242805
S023,F1..,0.0757249718208833,0.06701506301875192,0.008709908802131378
S023,Fz..,0.059842196946408445,0.04990265396044677,0.009939542985961676
S023,F2..,0.06885951429449738,0.05338661748129931,0.015472896813198071
S023,F4..,0.06588789835024081,0.05799774567066298,0.007890152679577829
S023,F6..,0.10667076544727944,0.08904600881237831,0.017624756634901123
S023,F8..,0.10779793011579056,0.036991495030228506,0.07080643508556206
S023,Ft7.,0.10738805205451378,0.05451378214981043,0.05287426990470335
S023,Ft8.,0.07982375243365099,0.11548314376473,-0.03565939133107901
S023,T7..,0.10369914950302285,0.039860641459165895,0.06383850804385696
S023,T8..,0.08535710626088738,0.10339174095706527,-0.018034634696177887
S023,T9..,0.10503125320217235,0.09416948457833794,0.010861768623834409
S023,T10.,0.0042012501280868945,0.01567783584383646,-0.011476585715749565
S023,Tp7.,0.1167127779485603,0.06332616046726099,0.05338661748129932
S023,Tp8.,0.06250640434470744,0.0384260682446972,0.024080336100010244
S023,P7..,0.03873347679065478,0.09652628343067937,-0.05779280664002459
S023,P5..,0.06629777641151757,0.08289783789322676,-0.016600061481709186
S023,P3..,0.04365201352597602,0.09058305154216621,-0.04693103801619019
S023,P1..,0.05451378214981043,0.059637257915770056,-0.0051234757659596245
S023,Pz..,0.060252075007685216,0.05687058100215186,0.0033814940055333573
S023,P2..,0.048263141715339686,0.04611128189363664,0.002151859821703045
S023,P4..,0.043447074495337634,0.07070396557024285,-0.027256891074905212
S023,P6..,0.03340506199405677,0.06189158725279229,-0.028486525258735525
S023,P8..,0.036581616968951736,0.044061891587252794,-0.007480274618301058
S023,Po7.,0.03186801926426888,0.08668920996003689,-0.054821190695768005
S023,Po3.,0.03811865969873963,0.1015472896813198,-0.06342862998258017
S023,Poz.,0.0426273183727841,0.044881647709806335,-0.002254329337022236
S023,Po4.,0.020186494517880932,0.03535198278512142,-0.015165488267240491
S023,Po8.,0.019879085971923352,0.037298903576186086,-0.017419817604262734
S023,O1..,0.029921098473204222,0.06199405676811149,-0.032072958294907264
S023,Oz..,0.024797622707244595,0.036069269392355774,-0.01127164668511118
S023,O2..,0.06896198380981658,0.0947843016702531,-0.025822317860436525
S023,Iz..,0.01537042729787888,0.024797622707244595,-0.009427195409365714
S024,Fc5.,0.08156573419407726,0.07388052054513781,0.00768521364893944
S024,Fc3.,0.08146326467875807,0.07275335587662671,0.008709908802131364
S024,Fc1.,0.06014960549236602,0.07121631314683882,-0.011066707654472804
S024,Fcz.,0.06783481914130546,0.07193359975407317,-0.004098780612767708
S024,Fc2.,0.0850496977149298,0.07736448406599036,0.00768521364893944
S024,Fc4.,0.08197561225535403,0.06681012398811353,0.015165488267240498
S024,Fc6.,0.047853263654062915,0.06486320319704887,-0.017009939542985957
S024,C5..,0.06844963623322062,0.06711753253407111,0.0013321036991495033
S024,C3..,0.07439286812173379,0.0700891484783277,0.00430371964340609
S024,C1..,0.07398299006045701,0.07306076442258429,0.0009222256378727256
S024,Cz..,0.0755200327902449,0.07746695358130956,-0.001946920791064663
S024,C2..,0.07511015472896813,0.07039655702428528,0.004713597704682854
S024,C4..,0.07541756327492571,0.06435085562045291,0.011066707654472804
S024,C6..,0.06957680090173174,0.05840762373193975,0.011169177169791988
S024,Cp5.,0.06353109949789937,0.06517061174300645,-0.0016395122451070832
S024,Cp3.,0.0630187519213034,0.06629777641151757,-0.0032790244902141663
S024,Cp1.,0.07090890460088124,0.07408545957577621,-0.0031765549748949684
S024,Cpz.,0.07316323393790347,0.07521262424428732,-0.002049390306383847
S024,Cp2.,0.06445332513577211,0.06937186187109334,-0.004918536735321236
S024,Cp4.,0.06517061174300645,0.06332616046726099,0.001844451275745465
S024,Cp6.,0.05820268470130136,0.05523106875704478,0.0029716159442565795
S024,Fp1.,0.07951634388769341,0.07869658776513987,0.0008197561225535416
S024,Fpz.,0.05410390408853366,0.07490521569832975,-0.02080131160979609
S024,Fp2.,0.11927451583154011,0.0757249718208833,0.04354954401065682
S024,Af7.,0.0837175940157803,0.08064350855620453,0.0030740854595757705
S024,Af3.,0.07049902653960446,0.0796188134030126,-0.009119786863408141
S024,Afz.,0.04990265396044677,0.07244594733066913,-0.02254329337022236
S024,Af4.,0.09017317348088943,0.07183113023875397,0.018342043242135467
S024,Af8.,0.11865969873962497,0.07705707552003278,0.04160262321959218
S024,F7..,0.05246439184342658,0.06691259350343273,-0.014448201660006155
S024,F5..,0.08320524643918434,0.07521262424428732,0.00799262219489702
S024,F3..,0.07316323393790347,0.07644225842811764,-0.0032790244902141663
S024,F1..,0.0549236602110872,0.06773234962598627,-0.012808689414899072
S024,Fz..,0.047853263654062915,0.07285582539194589,-0.025002561737882976
S024,F2..,0.06906445332513578,0.06722000204939031,0.001844451275745465
S024,F4..,0.08310277692386515,0.07326570345322267,0.009837073470642485
S024,F6..,0.048263141715339686,0.07295829490726509,-0.024695153191925404
S024,F8..,0.043754483041295214,0.07388052054513781,-0.0301260375038426
S024,Ft7.,0.04928783686853161,0.07162619120811559,-0.022338354339583977
S024,Ft8.,0.05840762373193975,0.059944666461727636,-0.0015370427297878853
S024,T7..,0.05676811148683267,0.06967927041705092,-0.012911158930218256
S024,T8..,0.055948355364279126,0.05307920893534174,0.0028691464289373886
S024,T9..,0.05707552003279025,0.07060149605492366,-0.013525976022133415
S024,T10.,0.0411927451583154,0.048468080745978075,-0.007275335587662676
S024,Tp7.,0.056563172456194286,0.06629777641151757,-0.009734603955323287
S024,Tp8.,0.04918536735321242,0.05164463572087304,-0.0024592683676606247
S024,P7..,0.05605082487959832,0.06465826416641049,-0.008607439286812173
S024,P5..,0.06014960549236602,0.0687570447791782,-0.00860743928681218
S024,P3..,0.05840762373193975,0.0687570447791782,-0.010349421047238447
S024,P1..,0.06896198380981658,0.07060149605492366,-0.0016395122451070832
S024,Pz..,0.06445332513577211,0.07080643508556204,-0.006353109949789937
S024,P2..,0.0631212214366226,0.06394097755917615,-0.0008197561225535416
S024,P4..,0.0632236909519418,0.06250640434470744,0.0007172866072343576
S024,P6..,0.051542166205553845,0.05420637360385285,-0.0026642073982990067
S024,P8..,0.05061994056768111,0.05092734911363869,-0.0003074085459575798
S024,Po7.,0.04713597704682857,0.07326570345322267,-0.026129726406394098
S024,Po3.,0.059842196946408445,0.06906445332513578,-0.009222256378727332
S024,Poz.,0.059227379854493285,0.06373603852853776,-0.004508658674044479
S024,Po4.,0.00563582334255559,0.05840762373193975,-0.05277180038938416
S024,Po8.,0.05133722717491546,0.06394097755917615,-0.012603750384260683
S024,O1..,0.05789527615534378,0.06824469720258224,-0.010349421047238454
S024,Oz..,0.058715032277897324,0.06404344707449534,-0.00532841479659802
S024,O2..,0.05881750179321652,0.0645557946510913,-0.005738292857874784
S024,Iz..,0.0604570140383236,0.07203606926939235,-0.011579055231068752
S025,Fc5.,0.07644225842811764,0.10994978993749359,-0.03350753150937595
S025,Fc3.,0.07808177067322472,0.09140280766471974,-0.01332103699149502
S025,Fc1.,0.07183113023875397,0.07295829490726509,-0.0011271646685111214
S025,Fcz.,0.09693616149195615,0.08535710626088738,0.011579055231068766
S025,Fc2.,0.0934521979711036,0.09119786863408136,0.002254329337022243
S025,Fc4.,0.09601393585408341,0.09980530792089354,-0.003791372066810128
S025,Fc6.,0.08187314274003483,0.10831027769238652,-0.026437134952351685
S025,C5..,0.09017317348088943,0.09386207603238036,-0.00368890255149093
S025,C3..,0.09109539911876217,0.10103494210472384,-0.009939542985961669
S025,C1..,0.08084844758684291,0.10042012501280868,-0.019571677425965772
S025,Cz..,0.08146326467875807,0.08802131365918639,-0.006558048980428319
S025,C2..,0.09857567373706322,0.09396454554769956,0.004611128189363656
S025,C4..,0.09386207603238036,0.09611640536940261,-0.002254329337022243
S025,C6..,0.055640946818321546,0.07203606926939235,-0.016395122451070804
S025,Cp5.,0.09355466748642279,0.10257198483451173,-0.009017317348088943
S025,Cp3.,0.08586945383748334,0.10349421047238447,-0.017624756634901123
S025,Cp1.,0.09355466748642279,0.10369914950302285,-0.010144482016600065
S025,Cpz.,0.09560405779280665,0.09437442360897633,0.0012296341838303193
S025,Cp2.,0.09130033814940056,0.09642381391536017,-0.0051234757659596175
S025,Cp4.,0.10482631417153397,0.08966082590429347,0.015165488267240498
S025,Cp6.,0.09734603955323291,0.10072753355876626,-0.0033814940055333503
S025,Fp1.,0.09037811251152782,0.09683369197663695,-0.006455579465109135
S025,Fpz.,0.07582744133620248,0.10093247258940465,-0.025105031253202167
S025,Fp2.,0.07316323393790347,0.0919151552413157,-0.01875192130341223
S025,Af7.,0.10287939338046931,0.0852546367455682,0.01762475663490111
S025,Af3.,0.06660518495747515,0.09775591761450968,-0.031150732657034524
S025,Afz.,0.02705195204426683,0.10626088738600266,-0.07920893534173583
S025,Af4.,0.0467260989855518,0.09119786863408136,-0.04447176964852956
S025,Af8.,0.08361512450046112,0.10072753355876626,-0.017112409058305147
S025,F7..,0.06383850804385695,0.09765344809919049,-0.033814940055333545
S025,F5..,0.036479147453632545,0.10544113126344912,-0.06896198380981658
S025,F3..,0.06885951429449738,0.10001024695153192,-0.03115073265703454
S025,F1..,0.04231990982682652,0.09222256378727328,-0.04990265396044676
S025,Fz..,0.08853366123578235,0.0879188441438672,0.0006148170919151458
S025,F2..,0.03934829388256993,0.0864842709293985,-0.04713597704682857
S025,F4..,0.03801619018342043,0.09867814325238242,-0.060661953068961987
S025,F6..,0.04764832462342453,0.10482631417153397,-0.05717798954810944
S025,F8..,0.027256891074905216,0.08136079516343887,-0.05410390408853366
S025,Ft7.,0.059432318885131674,0.10462137514089559,-0.045189056255763915
S025,Ft8.,0.068654575263859,0.08556204529152577,-0.016907470027666766
S025,T7..,0.07490521569832975,0.06209652628343068,0.012808689414899072
S025,T8..,0.09847320422174403,0.09939542985961676,-0.0009222256378727256
S025,T9..,0.09232503330259248,0.08402500256173788,0.0083000307408546
S025,T10.,0.003381494005533354,0.05307920893534174,-0.04969771492980839
S025,Tp7.,0.0893534173583359,0.09601393585408341,-0.006660518495747517
S025,Tp8.,0.09017317348088943,0.09796085664514807,-0.007787683164258638
S025,P7..,0.11599549134132596,0.10431396659493801,0.01168152474638795
S025,P5..,0.101649759196639,0.1084127472077057,-0.006762988011066701
S025,P3..,0.09816579567578645,0.10339174095706527,-0.005225945281278815
S025,P1..,0.09263244184855006,0.10042012501280868,-0.007787683164258624
S025,Pz..,0.0906855210574854,0.10205963725791577,-0.01137411620043037
S025,P2..,0.07603238036684086,0.09099292960344298,-0.014960549236602116
S025,P4..,0.09130033814940056,0.10175222871195819,-0.01045189056255763
S025,P6..,0.10072753355876626,0.09949789937493596,0.0012296341838303054
S025,P8..,0.0932472589404652,0.0946818321549339,-0.0014345732144687012
S025,Po7.,0.11312634491238857,0.11312634491238857,0.0
S025,Po3.,0.10359667998770365,0.10072753355876626,0.0028691464289373886
S025,Poz.,0.1070806435085562,0.1084127472077057,-0.0013321036991495033
S025,Po4.,0.07931140485705503,0.10175222871195819,-0.02244082385490316
S025,Po8.,0.11958192437749769,0.11517573521877242,0.004406189158725274
S025,O1..,0.12726713802643713,0.12070908904600881,0.006558048980428319
S025,Oz..,0.11240905830515421,0.11486832667281484,-0.0024592683676606247
S025,O2..,0.0947843016702531,0.08894353929705913,0.005840762373193975
S025,Iz..,0.12747207705707553,0.12747207705707553,0.0
S026,Fc5.,0.01291115893021826,0.11076954606004713,-0.09785838712982887
S026,Fc3.,0.012603750384260683,0.10390408853366123,-0.09130033814940056
S026,Fc1.,0.05266933087406497,0.09939542985961676,-0.046726098985551794
S026,Fcz.,0.01854698227277385,0.09580899682344503,-0.07726201455067118
S026,Fc2.,0.018444512757454658,0.10236704580387335,-0.0839225330464187
S026,Fc4.,0.03514704375448304,0.0865867404447177,-0.05143969669023466
S026,Fc6.,0.04283225740342248,0.10687570447791782,-0.06404344707449533
S026,C5..,0.028486525258735525,0.0617891177374731,-0.033302592478737576
S026,C3..,0.07726201455067118,0.09416948457833794,-0.016907470027666766
S026,C1..,0.05061994056768111,0.10226457628855415,-0.051644635720873036
S026,Cz..,0.05000512347576596,0.10113741162004304,-0.05113228814427708
S026,C2..,0.051542166205553845,0.101649759196639,-0.05010759299108516
S026,C4..,0.0631212214366226,0.07213853878471155,-0.009017317348088943
S026,C6..,0.10144482016600062,0.11650783891792192,-0.0150630187519213
S026,Cp5.,0.08402500256173788,0.10933497284557844,-0.025309970283840563
S026,Cp3.,0.08822625268982477,0.10687570447791782,-0.018649451788093047
S026,Cp1.,0.07664719745875602,0.10308433241110769,-0.02643713495235167
S026,Cpz.,0.0932472589404652,0.11507326570345322,-0.021826006762988015
S026,Cp2.,0.09099292960344298,0.10749052156983298,-0.01649759196639
S026,Cp4.,0.10472384465621477,0.09601393585408341,0.008709908802131364
S026,Cp6.,0.07090890460088124,0.08627933189876012,-0.01537042729787888
S026,Fp1.,0.026744543498309254,0.09990777743621272,-0.07316323393790347
S026,Fpz.,0.030330976534480993,0.09816579567578645,-0.06783481914130546
S026,Fp2.,0.024695153191925404,0.09396454554769956,-0.06926939235577416
S026,Af7.,0.04221744031150733,0.08269289886258838,-0.04047545855108105
S026,Af3.,0.0343272876319295,0.09765344809919049,-0.063326160467261
S026,Afz.,0.018239573726816272,0.09878061276770161,-0.08054103904088535
S026,Af4.,0.03104826314171534,0.09406701506301875,-0.0630187519213034
S026,Af8.,0.04713597704682857,0.07797930115790552,-0.03084332411107695
S026,F7..,0.028384055743416334,0.07931140485705503,-0.05092734911363869
S026,F5..,0.019161799364689005,0.0988830822830208,-0.07972128291833179
S026,F3..,0.013628445537452608,0.10687570447791782,-0.0932472589404652
S026,F1..,0.01526795778255969,0.10697817399323702,-0.09171021621067732
S026,Fz..,0.016600061481709193,0.10482631417153397,-0.08822625268982479
S026,F2..,0.011783994261707143,0.10216210677323496,-0.09037811251152782
S026,F4..,0.017624756634901116,0.10318680192642689,-0.08556204529152578
S026,F6..,0.017214878573624345,0.09232503330259248,-0.07511015472896813
S026,F8..,0.01537042729787888,0.08873860026642073,-0.07336817296854185
S026,Ft7.,0.01455067117532534,0.08248795983195,-0.06793728865662466
S026,Ft8.,0.013833384568090993,0.10902756429962086,-0.09519417973152987
S026,T7..,0.04887795880725484,0.1209140280766472,-0.07203606926939235
S026,T8..,0.05102981862895788,0.11056460702940875,-0.059534788400450865
S026,T9..,0.10656829593196024,0.11158930218260067,-0.0050210062506404335
S026,T10.,0.09529664924684907,0.10697817399323702,-0.01168152474638795
S026,Tp7.,0.10380161901834205,0.11046213751408956,-0.006660518495747517
S026,Tp8.,0.10318680192642689,0.1072855825391946,-0.004098780612767708
S026,P7..,0.10103494210472384,0.09980530792089354,0.0012296341838303054
S026,P5..,0.08566451480684496,0.10615841787068347,-0.02049390306383851
S026,P3..,0.08023363049492777,0.11783994261707142,-0.03760631212214366
S026,P1..,0.10953991187621683,0.11517573521877242,-0.005635823342555593
S026,Pz..,0.10359667998770365,0.10810533866174812,-0.004508658674044472
S026,P2..,0.07674966697407522,0.10492878368685316,-0.028179116712777938
S026,P4..,0.07234347781534993,0.12070908904600881,-0.048365611230658884
S026,P6..,0.08412747207705708,0.1167127779485603,-0.032585305871503226
S026,P8..,0.09355466748642279,0.08720155753663285,0.006353109949789937
S026,Po7.,0.08986576493493185,0.11292140588175018,-0.02305564094681832
S026,Po3.,0.08463981965365304,0.1140485705502613,-0.029408750896608257
S026,Poz.,0.0932472589404652,0.10667076544727944,-0.013423506506814231
S026,Po4.,0.05010759299108515,0.10134235065068142,-0.05123475765959627
S026,Po8.,0.09601393585408341,0.11158930218260067,-0.015575366328517262
S026,O1..,0.0919151552413157,0.10964238139153602,-0.01772722615022032
S026,Oz..,0.10001024695153192,0.11148683266728149,-0.011476585715749568
S026,O2..,0.08843119172046317,0.06834716671790142,0.020084025002561748
S026,Iz..,0.09355466748642279,0.12163131468388154,-0.028076647197458754
S027,Fc5.,0.028281586228097143,0.05533353827236397,-0.02705195204426683
S027,Fc3.,0.04631622092427503,0.06568295931960241,-0.019366738395327383
S027,Fc1.,0.044164361102571985,0.07152372169279639,-0.027359360590224403
S027,Fcz.,0.02295317143149913,0.08166820370939645,-0.058715032277897324
S027,Fc2.,0.05482119069576801,0.09140280766471974,-0.03658161696895173
S027,Fc4.,0.05646070294087509,0.07029408750896608,-0.013833384568090995
S027,Fc6.,0.06353109949789937,0.06383850804385695,-0.0003074085459575798
S027,C5..,0.08125832564811969,0.05738292857874782,0.02387539706937187
S027,C3..,0.0907879905728046,0.07674966697407522,0.014038323598729377
S027,C1..,0.06394097755917615,0.07060149605492366,-0.006660518495747517
S027,Cz..,0.07613484988216006,0.08300030740854596,-0.006865457526385899
S027,C2..,0.08361512450046112,0.0933497284557844,-0.009734603955323287
S027,C4..,0.07090890460088124,0.08422994159237626,-0.01332103699149502
S027,C6..,0.071318782662158,0.06885951429449738,0.0024592683676606247
S027,Cp5.,0.06967927041705092,0.07736448406599036,-0.00768521364893944
S027,Cp3.,0.07111384363151962,0.0838200635310995,-0.012706219899579874
S027,Cp1.,0.08679167947535608,0.08269289886258838,0.004098780612767708
S027,Cpz.,0.09150527718003894,0.08873860026642073,0.0027666769136182046
S027,Cp2.,0.08433241110769546,0.08986576493493185,-0.005533353827236395
S027,Cp4.,0.08812378317450559,0.0932472589404652,-0.0051234757659596175
S027,Cp6.,0.05881750179321652,0.09119786863408136,-0.03238036684086484
S027,Fp1.,0.03760631212214366,0.040885336612357825,-0.0032790244902141663
S027,Fpz.,0.02182600676298801,0.05932984936981248,-0.037503842606824475
S027,Fp2.,0.027564299620862792,0.06004713597704683,-0.032482836356184035
S027,Af7.,0.017214878573624345,0.032585305871503226,-0.01537042729787888
S027,Af3.,0.01045189056255764,0.04959524541448919,-0.03914335485193155
S027,Afz.,0.012398811353622297,0.07224100830003075,-0.05984219694640845
S027,Af4.,0.06373603852853776,0.06414591658981453,-0.00040987806127676385
S027,Af8.,0.04242237934214571,0.04600881237831745,-0.003586433036171739
S027,F7..,0.02305564094681832,0.036889025514909315,-0.013833384568090995
S027,F5..,0.016497591966389998,0.04939030638385081,-0.032892714417460805
S027,F3..,0.048570550261297266,0.06609283738087919,-0.017522287119581925
S027,F1..,0.022440823854903168,0.06885951429449738,-0.046418690439594214
S027,Fz..,0.027871708166820372,0.0631212214366226,-0.03524951326980223
S027,F2..,0.059842196946408445,0.08822625268982477,-0.028384055743416327
S027,F4..,0.041295214673634596,0.05410390408853366,-0.012808689414899065
S027,F6..,0.04723844656214776,0.05092734911363869,-0.00368890255149093
S027,F8..,0.04980018444512758,0.03822112921405882,0.01157905523106876
S027,Ft7.,0.07500768521364894,0.04734091607746695,0.027666769136181983
S027,Ft8.,0.04641869043959422,0.05348908699661851,-0.007070396557024287
S027,T7..,0.09037811251152782,0.05461625166512962,0.035761860846398194
S027,T8..,0.05717798954810944,0.06517061174300645,-0.007992622194897013
S027,T9..,0.04764832462342453,0.05369402602725689,-0.006045701403832357
S027,T10.,0.055436007787683164,0.047955733169382106,0.007480274618301058
S027,Tp7.,0.08843119172046317,0.07183113023875397,0.0166000614817092
S027,Tp8.,0.07254841684598831,0.0769546060047136,-0.004406189158725288
S027,P7..,0.07582744133620248,0.0757249718208833,0.00010246951531918402
S027,P5..,0.09437442360897633,0.08341018546982273,0.010964238139153593
S027,P3..,0.08002869146428937,0.0810533866174813,-0.0010246951531919235
S027,P1..,0.08996823445025105,0.08166820370939645,0.0083000307408546
S027,Pz..,0.0863818014140793,0.09222256378727328,-0.005840762373193975
S027,P2..,0.08453735013833384,0.08914847832769751,-0.00461112818936367
S027,P4..,0.0864842709293985,0.09539911876216825,-0.008914847832769746
S027,P6..,0.09529664924684907,0.0823854903166308,0.01291115893021827
S027,P8..,0.09386207603238036,0.09017317348088943,0.00368890255149093
S027,Po7.,0.09724357003791372,0.08566451480684496,0.011579055231068752
S027,Po3.,0.08084844758684291,0.08228302080131161,-0.0014345732144687012
S027,Poz.,0.08925094784301671,0.08320524643918434,0.006045701403832371
S027,Po4.,0.08832872220514397,0.0756225023055641,0.012706219899579874
S027,Po8.,0.07541756327492571,0.07910646582641664,-0.00368890255149093
S027,O1..,0.09099292960344298,0.08576698432216416,0.005225945281278815
S027,Oz..,0.08300030740854596,0.0850496977149298,-0.002049390306383847
S027,O2..,0.06404344707449534,0.0796188134030126,-0.015575366328517262
S027,Iz..,0.07890152679577826,0.0823854903166308,-0.0034839635208525344
S028,Fc5.,0.059739727431089254,0.037298903576186086,0.022440823854903168
S028,Fc3.,0.0714212521774772,0.031765549748949684,0.03965570242852752
S028,Fc1.,0.07715954503535198,0.03371247054001435,0.043447074495337634
S028,Fcz.,0.0781842401885439,0.024080336100010247,0.05410390408853366
S028,Fc2.,0.07111384363151962,0.02653960446767087,0.044574239163848756
S028,Fc4.,0.0687570447791782,0.026847013013628445,0.04191003176554975
S028,Fc6.,0.07920893534173583,0.028281586228097143,0.050927349113638685
S028,C5..,0.06896198380981658,0.029203811865969875,0.039758171943846704
S028,C3..,0.06127677016087714,0.025617378829798136,0.035659391331079
S028,C1..,0.07193359975407317,0.025924787375755712,0.04600881237831746
S028,Cz..,0.07336817296854185,0.03494210472384466,0.038426068244697194
S028,C2..,0.0700891484783277,0.02910134235065068,0.04098780612767702
S028,C4..,0.06701506301875192,0.02541243979915975,0.04160262321959217
S028,C6..,0.06168664822215391,0.02090378112511528,0.04078286709703863
S028,Cp5.,0.06752741059534788,0.03442975714724869,0.03309765344809919
S028,Cp3.,0.06978173993237012,0.03074085459575776,0.03904088533661236
S028,Cp1.,0.06414591658981453,0.02869146428937391,0.035454452300440614
S028,Cpz.,0.06271134337534584,0.05041500153704273,0.01229634183830311
S028,Cp2.,0.06619530689619837,0.03545445230044062,0.030740854595757754
S028,Cp4.,0.056255763910236706,0.021108720155753664,0.03514704375448304
S028,Cp6.,0.06640024592683677,0.032585305871503226,0.033814940055333545
S028,Fp1.,0.025309970283840556,0.04939030638385081,-0.02408033610001025
S028,Fpz.,0.020186494517880932,0.039860641459165895,-0.019674146941284963
S028,Fp2.,0.024080336100010247,0.03555692181575981,-0.011476585715749565
S028,Af7.,0.02151859821703043,0.03350753150937596,-0.011988933292345526
S028,Af3.,0.022133415308945588,0.03852853776001639,-0.016395122451070804
