volunteer,channel,ETC_EyesOpen,ETC_EyesClosed
S029,AFz,0.19220346049614342,0.16010006253908693
S029,AF4,0.1882426516572858,0.1630185532624557
S029,AF8,0.19241192411924118,0.15426308109234937
S029,F7,0.18157181571815717,0.16260162601626016
S029,F5,0.19136960600375236,0.16739628934750886
S029,F3,0.19220346049614342,0.17573483427141964
S029,F1,0.18178027934125496,0.15676464456952263
S029,Fz,0.18594955180321035,0.16531165311653118
S029,F2,0.1938711694809256,0.16760475297060662
S029,F4,0.18636647904940587,0.16343548050865125
S029,F6,0.19262038774233897,0.17281634354805087
S029,F8,0.18178027934125496,0.1665624348551178
S029,FT7,0.1801125703564728,0.17094017094017094
S029,FT8,0.18845111528038358,0.1698978528246821
S029,T7,0.18469877006462374,0.18511569731081925
S029,T8,0.18303106107984157,0.1888680425265791
S029,T9,0.1794871794871795,0.17990410673337504
S029,T10,0.19053575151136126,0.18032103397957056
S029,TP7,0.18323952470293933,0.18469877006462374
S029,TP8,0.17281634354805087,0.16051698978528248
S029,P7,0.18991036064206795,0.16885553470919323
S029,P5,0.19199499687304566,0.16635397123202
S029,P3,0.18511569731081925,0.17615176151761516
S029,P1,0.17990410673337504,0.15801542630810925
S029,Pz,0.1732332707942464,0.15322076297686055
S029,P2,0.1705232436939754,0.14884302689180737
S029,P4,0.16823014383989993,0.14759224515322075
S029,P6,0.1651031894934334,0.14029601834479882
S029,P8,0.16906399833229102,0.12695434646654158
S029,PO7,0.18803418803418803,0.1377944548676256
S029,PO3,0.1813633520950594,0.14592453616843862
S029,POz,0.17761100687929957,0.13112361892849697
S029,PO4,0.17073170731707318,0.12653741922034606
S029,PO8,0.17239941630185532,0.12862205545132374
S029,O1,0.18219720658745048,0.13008130081300814
S029,Oz,0.18115488847196165,0.1282051282051282
S029,O2,0.18094642484886386,0.12361892849697728
S029,Iz,0.1909526787575568,0.13529289139045236
S030,FC5,0.1936627058578278,0.18720033354179696
S030,FC3,0.21242443193662705,0.18720033354179696
S030,FC1,0.21033979570564937,0.18865957890348134
S030,FCz,0.19658119658119658,0.18449030644152595
S030,FC2,0.20241817802793413,0.1813633520950594
S030,FC4,0.19678966020429436,0.17990410673337504
S030,FC6,0.1944965603502189,0.1813633520950594
S030,C5,0.19637273295809882,0.1807379612257661
S030,C3,0.2134667500521159,0.17886178861788618
S030,C1,0.19533041484260996,0.17969564311027725
S030,Cz,0.20304356889722744,0.17365019804044193
S030,C2,0.19637273295809882,0.18178027934125496
S030,C4,0.1986658328121743,0.17761100687929957
S030,C6,0.19804044194288098,0.1794871794871795
S030,CP5,0.20783823222847614,0.18720033354179696
S030,CP3,0.19699812382739212,0.18740879716489472
S030,CP1,0.20220971440483634,0.1732332707942464
S030,CPz,0.1942880967271211,0.16885553470919323
S030,CP2,0.18845111528038358,0.16968938920158433
S030,CP4,0.19407963310402335,0.18469877006462374
S030,CP6,0.19407963310402335,0.18115488847196165
S030,Fp1,0.2005420054200542,0.18761726078799248
S030,Fpz,0.1942880967271211,0.18198874296435272
S030,Fp2,0.21138211382113822,0.1807379612257661
S030,AF7,0.20637898686679174,0.19658119658119658
S030,AF3,0.1951219512195122,0.18094642484886386
S030,AFz,0.20721284135918283,0.18803418803418803
S030,AF4,0.19345424223473004,0.1807379612257661
S030,AF8,0.19407963310402335,0.17969564311027725
S030,F7,0.1999166145507609,0.18032103397957056
S030,F5,0.1978319783197832,0.18261413383364603
S030,F3,0.1999166145507609,0.18198874296435272
S030,F1,0.19616426933500103,0.1861580154263081
S030,Fz,0.19970815092766311,0.1849072336877215
S030,F2,0.19533041484260996,0.18657494267250366
S030,F4,0.20033354179695642,0.18323952470293933
S030,F6,0.19178653324994788,0.1746925161559308
S030,F8,0.19678966020429436,0.1942880967271211
S030,FT7,0.19949968730456535,0.18469877006462374
S030,FT8,0.1944965603502189,0.1767771523869085
S030,T7,0.20116739628934752,0.17886178861788618
S030,T8,0.1882426516572858,0.18761726078799248
S030,T9,0.20366895976652075,0.20241817802793413
S030,T10,0.19470502397331665,0.19762351469668543
S030,TP7,0.19595580571190327,0.1767771523869085
S030,TP8,0.19136960600375236,0.1726078799249531
S030,P7,0.19533041484260996,0.17886178861788618
S030,P5,0.19804044194288098,0.17615176151761516
S030,P3,0.1957473420888055,0.1671878257244111
S030,P1,0.19949968730456535,0.16885553470919323
S030,Pz,0.18636647904940587,0.1705232436939754
S030,P2,0.19533041484260996,0.17073170731707318
S030,P4,0.19053575151136126,0.16447779862414008
S030,P6,0.1888680425265791,0.17073170731707318
S030,P8,0.18845111528038358,0.16489472587033563
S030,PO7,0.20304356889722744,0.15509693558474047
S030,PO3,0.18657494267250366,0.1630185532624557
S030,POz,0.19658119658119658,0.15655618094642484
S030,PO4,0.19553887846570772,0.15655618094642484
S030,PO8,0.19491348759641441,0.15301229935376276
S030,O1,0.1938711694809256,0.15739003543881594
S030,Oz,0.1992912236814676,0.16614550760892224
S030,O2,0.19762351469668543,0.15301229935376276
S030,Iz,0.19282885136543673,0.16406087137794456
S031,FC5,0.20200125078173858,0.1999166145507609
S031,FC3,0.19553887846570772,0.20554513237440067
S031,FC1,0.1999166145507609,0.2032520325203252
S031,FCz,0.19824890556597874,0.19282885136543673
S031,FC2,0.20137585991244528,0.2005420054200542
S031,FC4,0.203460496143423,0.20179278715864082
S031,FC6,0.1930373149885345,0.2080466958515739
S031,C5,0.20012507817385866,0.19491348759641441
S031,C3,0.19637273295809882,0.19241192411924118
S031,C1,0.20137585991244528,0.19282885136543673
S031,Cz,0.18303106107984157,0.1855326245570148
S031,C2,0.2005420054200542,0.19116114238065457
S031,C4,0.1897018970189702,0.19324577861163228
S031,C6,0.18574108818011256,0.1903272878882635
S031,CP5,0.19241192411924118,0.18657494267250366
S031,CP3,0.18052949760266834,0.18240567021054827
S031,CP1,0.1882426516572858,0.1807379612257661
S031,CPz,0.17969564311027725,0.18261413383364603
S031,CP2,0.1780279341254951,0.17823639774859287
S031,CP4,0.18636647904940587,0.17698561601000626
S031,CP6,0.17990410673337504,0.18198874296435272
S031,Fp1,0.20617052324369398,0.20095893266624973
S031,Fpz,0.20554513237440067,0.1978319783197832
S031,Fp2,0.2032520325203252,0.19553887846570772
S031,AF7,0.19824890556597874,0.1909526787575568
S031,AF3,0.1984573691890765,0.19345424223473004
S031,AFz,0.20179278715864082,0.19762351469668543
S031,AF4,0.19220346049614342,0.19970815092766311
S031,AF8,0.19595580571190327,0.20179278715864082
S031,F7,0.1984573691890765,0.19887429643527205
S031,F5,0.20158432353554304,0.20179278715864082
S031,F3,0.19887429643527205,0.19720658745048988
S031,F1,0.19053575151136126,0.19074421513445905
S031,Fz,0.19407963310402335,0.18594955180321035
S031,F2,0.20304356889722744,0.20095893266624973
S031,F4,0.1999166145507609,0.19741505107358767
S031,F6,0.19949968730456535,0.203460496143423
S031,F8,0.19533041484260996,0.20241817802793413
S031,FT7,0.1944965603502189,0.20200125078173858
S031,FT8,0.20637898686679174,0.20033354179695642
S031,T7,0.20575359599749843,0.19658119658119658
S031,T8,0.20241817802793413,0.2047112778820096
S031,T9,0.19616426933500103,0.20220971440483634
S031,T10,0.1986658328121743,0.19678966020429436
S031,TP7,0.1984573691890765,0.1888680425265791
S031,TP8,0.18157181571815717,0.19136960600375236
S031,P7,0.1992912236814676,0.18365645194913488
S031,P5,0.1794871794871795,0.17573483427141964
S031,P3,0.18219720658745048,0.18094642484886386
S031,P1,0.17552637064832186,0.19053575151136126
S031,Pz,0.1765686887638107,0.1746925161559308
S031,P2,0.17385866166353972,0.1801125703564728
S031,P4,0.17552637064832186,0.17510944340212634
S031,P6,0.18991036064206795,0.1855326245570148
S031,P8,0.18240567021054827,0.17865332499478842
S031,PO7,0.19116114238065457,0.1807379612257661
S031,PO3,0.17823639774859287,0.18115488847196165
S031,POz,0.1842818428184282,0.18178027934125496
S031,PO4,0.19178653324994788,0.17636022514071295
S031,PO8,0.1861580154263081,0.18365645194913488
S031,O1,0.19199499687304566,0.18761726078799248
S031,Oz,0.18803418803418803,0.18636647904940587
S031,O2,0.18115488847196165,0.18261413383364603
S031,Iz,0.19199499687304566,0.19157806962685012
S032,FC5,0.20179278715864082,0.19970815092766311
S032,FC3,0.19970815092766311,0.21179904106733374
S032,FC1,0.19741505107358767,0.19678966020429436
S032,FCz,0.19470502397331665,0.19804044194288098
S032,FC2,0.2005420054200542,0.20700437773608504
S032,FC4,0.1909526787575568,0.19345424223473004
S032,FC6,0.19824890556597874,0.20033354179695642
S032,C5,0.21096518657494268,0.19616426933500103
S032,C3,0.1957473420888055,0.1978319783197832
S032,C1,0.2047112778820096,0.1999166145507609
S032,Cz,0.19720658745048988,0.20304356889722744
S032,C2,0.19824890556597874,0.19470502397331665
S032,C4,0.19741505107358767,0.19741505107358767
S032,C6,0.20033354179695642,0.19491348759641441
S032,CP5,0.19637273295809882,0.19324577861163228
S032,CP3,0.20971440483635606,0.1957473420888055
S032,CP1,0.19720658745048988,0.1990827600583698
S032,CPz,0.2026266416510319,0.19678966020429436
S032,CP2,0.1951219512195122,0.20992286845945382
S032,CP4,0.19220346049614342,0.19262038774233897
S032,CP6,0.19762351469668543,0.19470502397331665
S032,Fp1,0.20116739628934752,0.18928496977277465
S032,Fpz,0.19491348759641441,0.1903272878882635
S032,Fp2,0.20075046904315197,0.19658119658119658
S032,AF7,0.20075046904315197,0.19699812382739212
S032,AF3,0.1999166145507609,0.19241192411924118
S032,AFz,0.19220346049614342,0.19887429643527205
S032,AF4,0.18803418803418803,0.18991036064206795
S032,AF8,0.20075046904315197,0.19074421513445905
S032,F7,0.1938711694809256,0.2080466958515739
S032,F5,0.1984573691890765,0.1999166145507609
S032,F3,0.19491348759641441,0.19595580571190327
S032,F1,0.19595580571190327,0.19970815092766311
S032,Fz,0.20220971440483634,0.19345424223473004
S032,F2,0.18865957890348134,0.1930373149885345
S032,F4,0.1957473420888055,0.19553887846570772
S032,F6,0.19011882426516574,0.19658119658119658
S032,F8,0.18678340629560142,0.20429435063581405
S032,FT7,0.1930373149885345,0.19345424223473004
S032,FT8,0.20095893266624973,0.1999166145507609
S032,T7,0.19491348759641441,0.19533041484260996
S032,T8,0.19220346049614342,0.19762351469668543
S032,T9,0.2092974775901605,0.19199499687304566
S032,T10,0.1978319783197832,0.19345424223473004
S032,TP7,0.1942880967271211,0.19595580571190327
S032,TP8,0.19199499687304566,0.2047112778820096
S032,P7,0.20033354179695642,0.19616426933500103
S032,P5,0.20762976860537835,0.1978319783197832
S032,P3,0.20825515947467166,0.1930373149885345
S032,P1,0.20158432353554304,0.1951219512195122
S032,Pz,0.20575359599749843,0.1984573691890765
S032,P2,0.19699812382739212,0.19241192411924118
S032,P4,0.20971440483635606,0.19616426933500103
S032,P6,0.20888055034396497,0.18740879716489472
S032,P8,0.19658119658119658,0.20012507817385866
S032,PO7,0.19741505107358767,0.1992912236814676
S032,PO3,0.19658119658119658,0.20137585991244528
S032,POz,0.1930373149885345,0.19241192411924118
S032,PO4,0.1936627058578278,0.19637273295809882
S032,PO8,0.20658745048988952,0.18845111528038358
S032,O1,0.19637273295809882,0.1897018970189702
S032,Oz,0.20179278715864082,0.19053575151136126
S032,O2,0.19678966020429436,0.18865957890348134
S032,Iz,0.19720658745048988,0.1978319783197832
S033,FC5,0.1732332707942464,0.19220346049614342
S033,FC3,0.15176151761517614,0.1894934333958724
S033,FC1,0.1617677715238691,0.18240567021054827
S033,FCz,0.17823639774859287,0.19533041484260996
S033,FC2,0.19804044194288098,0.1882426516572858
S033,FC4,0.1978319783197832,0.1890765061496769
S033,FC6,0.19637273295809882,0.19074421513445905
S033,C5,0.16823014383989993,0.19053575151136126
S033,C3,0.16364394413174901,0.1903272878882635
S033,C1,0.15843235355430477,0.20200125078173858
S033,Cz,0.18678340629560142,0.19678966020429436
S033,C2,0.18865957890348134,0.19116114238065457
S033,C4,0.15947467166979362,0.16614550760892224
S033,C6,0.15655618094642484,0.16864707108609547
S033,CP5,0.1894934333958724,0.203460496143423
S033,CP3,0.16823014383989993,0.1888680425265791
S033,CP1,0.1713570981863665,0.18469877006462374
S033,CPz,0.18365645194913488,0.18282259745674379
S033,CP2,0.17365019804044193,0.18323952470293933
S033,CP4,0.1623931623931624,0.16677089847821555
S033,CP6,0.15301229935376276,0.16426933500104232
S033,Fp1,0.18574108818011256,0.18636647904940587
S033,Fpz,0.18657494267250366,0.18344798832603712
S033,Fp2,0.19491348759641441,0.18365645194913488
S033,AF7,0.20366895976652075,0.18594955180321035
S033,AF3,0.18761726078799248,0.18699186991869918
S033,AFz,0.18032103397957056,0.18303106107984157
S033,AF4,0.1903272878882635,0.19949968730456535
S033,AF8,0.18928496977277465,0.18699186991869918
S033,F7,0.1894934333958724,0.19637273295809882
S033,F5,0.1903272878882635,0.18574108818011256
S033,F3,0.1767771523869085,0.1890765061496769
S033,F1,0.1759432978945174,0.1842818428184282
S033,Fz,0.17719407963310402,0.19074421513445905
S033,F2,0.19407963310402335,0.19345424223473004
S033,F4,0.1909526787575568,0.18720033354179696
S033,F6,0.18532416093391704,0.1930373149885345
S033,F8,0.19345424223473004,0.1951219512195122
S033,FT7,0.18261413383364603,0.19324577861163228
S033,FT8,0.20095893266624973,0.19116114238065457
S033,T7,0.19199499687304566,0.19678966020429436
S033,T8,0.17219095267875756,0.17427558890973524
S033,T9,0.1861580154263081,0.18678340629560142
S033,T10,0.19637273295809882,0.20220971440483634
S033,TP7,0.18219720658745048,0.1930373149885345
S033,TP8,0.18052949760266834,0.1746925161559308
S033,P7,0.18032103397957056,0.20721284135918283
S033,P5,0.17844486137169063,0.19491348759641441
S033,P3,0.17510944340212634,0.1807379612257661
S033,P1,0.18928496977277465,0.18219720658745048
S033,Pz,0.18407337919533043,0.18094642484886386
S033,P2,0.18094642484886386,0.17886178861788618
S033,P4,0.17010631644777988,0.1801125703564728
S033,P6,0.17344173441734417,0.1767771523869085
S033,P8,0.16489472587033563,0.18157181571815717
S033,PO7,0.18469877006462374,0.19199499687304566
S033,PO3,0.18365645194913488,0.1942880967271211
S033,POz,0.18178027934125496,0.1861580154263081
S033,PO4,0.18720033354179696,0.1746925161559308
S033,PO8,0.18323952470293933,0.17927871586408173
S033,O1,0.18115488847196165,0.20137585991244528
S033,Oz,0.18865957890348134,0.1944965603502189
S033,O2,0.18469877006462374,0.18407337919533043
S033,Iz,0.20158432353554304,0.19658119658119658
S034,FC5,0.19220346049614342,0.18407337919533043
S034,FC3,0.19241192411924118,0.1990827600583698
S034,FC1,0.18720033354179696,0.18594955180321035
S034,FCz,0.1890765061496769,0.18636647904940587
S034,FC2,0.20137585991244528,0.18991036064206795
S034,FC4,0.19616426933500103,0.1813633520950594
S034,FC6,0.19616426933500103,0.18344798832603712
S034,C5,0.18261413383364603,0.17510944340212634
S034,C3,0.18511569731081925,0.1780279341254951
S034,C1,0.18303106107984157,0.18699186991869918
S034,Cz,0.1894934333958724,0.18094642484886386
S034,C2,0.1726078799249531,0.1930373149885345
S034,C4,0.1807379612257661,0.18303106107984157
S034,C6,0.17636022514071295,0.18720033354179696
S034,CP5,0.18052949760266834,0.1767771523869085
S034,CP3,0.17927871586408173,0.18282259745674379
S034,CP1,0.17010631644777988,0.1713570981863665
S034,CPz,0.18574108818011256,0.1909526787575568
S034,CP2,0.16072545340838024,0.1713570981863665
S034,CP4,0.16802168021680217,0.16677089847821555
S034,CP6,0.16552011673962894,0.17490097977902855
S034,Fp1,0.19324577861163228,0.18699186991869918
S034,Fpz,0.19324577861163228,0.19678966020429436
S034,Fp2,0.1942880967271211,0.18532416093391704
S034,AF7,0.19345424223473004,0.19011882426516574
S034,AF3,0.20596205962059622,0.19262038774233897
S034,AFz,0.18449030644152595,0.18845111528038358
S034,AF4,0.19136960600375236,0.18678340629560142
S034,AF8,0.19324577861163228,0.18928496977277465
S034,F7,0.19491348759641441,0.19262038774233897
S034,F5,0.1842818428184282,0.19011882426516574
S034,F3,0.19241192411924118,0.18636647904940587
S034,F1,0.20241817802793413,0.18803418803418803
S034,Fz,0.19949968730456535,0.18803418803418803
S034,F2,0.20908901396706275,0.1978319783197832
S034,F4,0.19804044194288098,0.1849072336877215
S034,F6,0.19824890556597874,0.19407963310402335
S034,F8,0.1978319783197832,0.1903272878882635
S034,FT7,0.19699812382739212,0.20512820512820512
S034,FT8,0.19658119658119658,0.20095893266624973
S034,T7,0.1861580154263081,0.19491348759641441
S034,T8,0.19178653324994788,0.20095893266624973
S034,T9,0.1897018970189702,0.18594955180321035
S034,T10,0.18657494267250366,0.19157806962685012
S034,TP7,0.18323952470293933,0.19741505107358767
S034,TP8,0.18198874296435272,0.17907025224098394
S034,P7,0.19011882426516574,0.1888680425265791
S034,P5,0.17281634354805087,0.1807379612257661
S034,P3,0.1759432978945174,0.17031478007087764
S034,P1,0.18115488847196165,0.18699186991869918
S034,Pz,0.16927246195538878,0.18052949760266834
S034,P2,0.16823014383989993,0.18178027934125496
S034,P4,0.1698978528246821,0.16927246195538878
S034,P6,0.18094642484886386,0.1746925161559308
S034,P8,0.17344173441734417,0.18240567021054827
S034,PO7,0.17823639774859287,0.19720658745048988
S034,PO3,0.18511569731081925,0.17344173441734417
S034,POz,0.18032103397957056,0.18240567021054827
S034,PO4,0.17781947050239733,0.18303106107984157
S034,PO8,0.18532416093391704,0.17219095267875756
S034,O1,0.18761726078799248,0.17573483427141964
S034,Oz,0.1759432978945174,0.18198874296435272
S034,O2,0.1938711694809256,0.18678340629560142
S034,Iz,0.18323952470293933,0.19595580571190327
S035,FC5,0.2045028142589118,0.1842818428184282
S035,FC3,0.20366895976652075,0.18219720658745048
S035,FC1,0.20116739628934752,0.19970815092766311
S035,FCz,0.19074421513445905,0.1849072336877215
S035,FC2,0.1882426516572858,0.19136960600375236
S035,FC4,0.19553887846570772,0.18344798832603712
S035,FC6,0.19533041484260996,0.19741505107358767
S035,C5,0.1951219512195122,0.1807379612257661
S035,C3,0.1861580154263081,0.18303106107984157
S035,C1,0.19720658745048988,0.17886178861788618
S035,Cz,0.19533041484260996,0.1897018970189702
S035,C2,0.1861580154263081,0.1861580154263081
S035,C4,0.18219720658745048,0.18052949760266834
S035,C6,0.17927871586408173,0.1894934333958724
S035,CP5,0.17031478007087764,0.17281634354805087
S035,CP3,0.1794871794871795,0.18344798832603712
S035,CP1,0.18365645194913488,0.18386491557223264
S035,CPz,0.1894934333958724,0.18449030644152595
S035,CP2,0.18574108818011256,0.1909526787575568
S035,CP4,0.18219720658745048,0.18469877006462374
S035,CP6,0.17636022514071295,0.17761100687929957
S035,Fp1,0.1951219512195122,0.19053575151136126
S035,Fpz,0.18344798832603712,0.1882426516572858
S035,Fp2,0.18928496977277465,0.19678966020429436
S035,AF7,0.19262038774233897,0.18594955180321035
S035,AF3,0.19262038774233897,0.18699186991869918
S035,AFz,0.1882426516572858,0.1888680425265791
S035,AF4,0.19407963310402335,0.1984573691890765
S035,AF8,0.19345424223473004,0.18386491557223264
S035,F7,0.19178653324994788,0.1909526787575568
S035,F5,0.1990827600583698,0.18365645194913488
S035,F3,0.1990827600583698,0.19241192411924118
S035,F1,0.18178027934125496,0.18407337919533043
S035,Fz,0.18365645194913488,0.18865957890348134
S035,F2,0.1909526787575568,0.17615176151761516
S035,F4,0.1930373149885345,0.18678340629560142
S035,F6,0.18740879716489472,0.18178027934125496
S035,F8,0.1957473420888055,0.1801125703564728
S035,FT7,0.20617052324369398,0.18157181571815717
S035,FT8,0.18991036064206795,0.18365645194913488
S035,T7,0.18240567021054827,0.1765686887638107
S035,T8,0.18511569731081925,0.1765686887638107
S035,T9,0.19658119658119658,0.18178027934125496
S035,T10,0.18761726078799248,0.17865332499478842
S035,TP7,0.1794871794871795,0.16823014383989993
S035,TP8,0.18386491557223264,0.17886178861788618
S035,P7,0.1765686887638107,0.17448405253283303
S035,P5,0.17781947050239733,0.1774025432562018
S035,P3,0.17927871586408173,0.17781947050239733
S035,P1,0.19199499687304566,0.18845111528038358
S035,Pz,0.18761726078799248,0.18782572441109027
S035,P2,0.19324577861163228,0.18511569731081925
S035,P4,0.18157181571815717,0.19553887846570772
S035,P6,0.1807379612257661,0.1801125703564728
S035,P8,0.17698561601000626,0.1774025432562018
S035,PO7,0.18407337919533043,0.17573483427141964
S035,PO3,0.18178027934125496,0.17823639774859287
S035,POz,0.20137585991244528,0.18282259745674379
S035,PO4,0.19804044194288098,0.17719407963310402
S035,PO8,0.1888680425265791,0.17698561601000626
S035,O1,0.18240567021054827,0.16739628934750886
S035,Oz,0.2032520325203252,0.16906399833229102
S035,O2,0.1990827600583698,0.18198874296435272
S035,Iz,0.19116114238065457,0.1849072336877215
S036,FC5,0.19887429643527205,0.19741505107358767
S036,FC3,0.20033354179695642,0.1986658328121743
S036,FC1,0.20033354179695642,0.19199499687304566
S036,FCz,0.19762351469668543,0.2053366687513029
S036,FC2,0.19116114238065457,0.1942880967271211
S036,FC4,0.1897018970189702,0.1984573691890765
S036,FC6,0.1951219512195122,0.19220346049614342
S036,C5,0.19824890556597874,0.1909526787575568
S036,C3,0.19678966020429436,0.18594955180321035
S036,C1,0.19491348759641441,0.19678966020429436
S036,Cz,0.19116114238065457,0.19157806962685012
S036,C2,0.2040858870127163,0.20095893266624973
S036,C4,0.1951219512195122,0.19533041484260996
S036,C6,0.20220971440483634,0.18928496977277465
S036,CP5,0.19116114238065457,0.1957473420888055
S036,CP3,0.20095893266624973,0.1888680425265791
S036,CP1,0.20179278715864082,0.18198874296435272
S036,CPz,0.20095893266624973,0.1978319783197832
S036,CP2,0.19658119658119658,0.19053575151136126
S036,CP4,0.19595580571190327,0.19178653324994788
S036,CP6,0.2092974775901605,0.19678966020429436
S036,Fp1,0.19678966020429436,0.19407963310402335
S036,Fpz,0.2026266416510319,0.1986658328121743
S036,Fp2,0.19720658745048988,0.1903272878882635
S036,AF7,0.19595580571190327,0.19533041484260996
S036,AF3,0.19553887846570772,0.19011882426516574
S036,AFz,0.1942880967271211,0.1992912236814676
S036,AF4,0.19199499687304566,0.20095893266624973
S036,AF8,0.1992912236814676,0.1890765061496769
S036,F7,0.1894934333958724,0.19553887846570772
S036,F5,0.19887429643527205,0.19241192411924118
S036,F3,0.1957473420888055,0.2047112778820096
S036,F1,0.1930373149885345,0.20033354179695642
S036,Fz,0.19011882426516574,0.19199499687304566
S036,F2,0.19491348759641441,0.2053366687513029
S036,F4,0.20679591411298728,0.19407963310402335
S036,F6,0.2134667500521159,0.1930373149885345
S036,F8,0.19262038774233897,0.1978319783197832
S036,FT7,0.19053575151136126,0.20075046904315197
S036,FT8,0.18740879716489472,0.1909526787575568
S036,T7,0.19053575151136126,0.19074421513445905
S036,T8,0.19533041484260996,0.19282885136543673
S036,T9,0.20992286845945382,0.18740879716489472
S036,T10,0.1944965603502189,0.1957473420888055
S036,TP7,0.20012507817385866,0.1861580154263081
S036,TP8,0.20908901396706275,0.2005420054200542
S036,P7,0.20908901396706275,0.19157806962685012
S036,P5,0.19949968730456535,0.1930373149885345
S036,P3,0.19949968730456535,0.19741505107358767
S036,P1,0.19262038774233897,0.1861580154263081
S036,Pz,0.19616426933500103,0.1951219512195122
S036,P2,0.19533041484260996,0.20012507817385866
S036,P4,0.19407963310402335,0.18720033354179696
S036,P6,0.19220346049614342,0.20429435063581405
S036,P8,0.2101313320825516,0.19491348759641441
S036,PO7,0.21054825932874713,0.1984573691890765
S036,PO3,0.2047112778820096,0.20158432353554304
S036,POz,0.19658119658119658,0.18845111528038358
S036,PO4,0.21263289555972484,0.20158432353554304
S036,PO8,0.1978319783197832,0.1894934333958724
S036,O1,0.2005420054200542,0.20116739628934752
S036,Oz,0.19699812382739212,0.19262038774233897
S036,O2,0.2026266416510319,0.19720658745048988
S036,Iz,0.1957473420888055,0.18678340629560142
S037,FC5,0.20200125078173858,0.2040858870127163
S037,FC3,0.1978319783197832,0.20617052324369398
S037,FC1,0.2032520325203252,0.20095893266624973
S037,FCz,0.20679591411298728,0.20179278715864082
S037,FC2,0.20200125078173858,0.20200125078173858
S037,FC4,0.2053366687513029,0.21200750469043153
S037,FC6,0.20116739628934752,0.19533041484260996
S037,C5,0.19887429643527205,0.1999166145507609
S037,C3,0.21430060454450697,0.20429435063581405
S037,C1,0.20158432353554304,0.19491348759641441
S037,Cz,0.20575359599749843,0.2053366687513029
S037,C2,0.21367521367521367,0.20241817802793413
S037,C4,0.20575359599749843,0.20366895976652075
S037,C6,0.20095893266624973,0.21075672295184492
S037,CP5,0.2005420054200542,0.21492599541380028
S037,CP3,0.2155513862830936,0.20491974150510736
S037,CP1,0.20095893266624973,0.20366895976652075
S037,CPz,0.20304356889722744,0.20283510527412965
S037,CP2,0.20950594121325827,0.2045028142589118
S037,CP4,0.2122159683135293,0.20366895976652075
S037,CP6,0.20512820512820512,0.19699812382739212
S037,Fp1,0.20075046904315197,0.20075046904315197
S037,Fpz,0.20366895976652075,0.20200125078173858
S037,Fp2,0.19741505107358767,0.2080466958515739
S037,AF7,0.21367521367521367,0.2053366687513029
S037,AF3,0.203460496143423,0.2032520325203252
S037,AFz,0.20200125078173858,0.20012507817385866
S037,AF4,0.20095893266624973,0.1986658328121743
S037,AF8,0.2074213049822806,0.20366895976652075
S037,F7,0.20366895976652075,0.20158432353554304
S037,F5,0.20762976860537835,0.1978319783197832
S037,F3,0.2045028142589118,0.20158432353554304
S037,F1,0.2038774233896185,0.20554513237440067
S037,Fz,0.20908901396706275,0.20283510527412965
S037,F2,0.2040858870127163,0.19699812382739212
S037,F4,0.20283510527412965,0.20179278715864082
S037,F6,0.19678966020429436,0.2047112778820096
S037,F8,0.1990827600583698,0.2101313320825516
S037,FT7,0.2026266416510319,0.19678966020429436
S037,FT8,0.20116739628934752,0.20366895976652075
S037,T7,0.20220971440483634,0.21846987700646237
S037,T8,0.19699812382739212,0.20283510527412965
S037,T9,0.20762976860537835,0.20617052324369398
S037,T10,0.1938711694809256,0.20304356889722744
S037,TP7,0.1984573691890765,0.21388367729831145
S037,TP8,0.2005420054200542,0.2005420054200542
S037,P7,0.20095893266624973,0.19949968730456535
S037,P5,0.2047112778820096,0.20366895976652075
S037,P3,0.20283510527412965,0.1944965603502189
S037,P1,0.19824890556597874,0.20116739628934752
S037,Pz,0.20012507817385866,0.20075046904315197
S037,P2,0.20825515947467166,0.21096518657494268
S037,P4,0.2092974775901605,0.20200125078173858
S037,P6,0.20304356889722744,0.1930373149885345
S037,P8,0.2026266416510319,0.1986658328121743
S037,PO7,0.20366895976652075,0.20762976860537835
S037,PO3,0.20137585991244528,0.19741505107358767
S037,POz,0.21304982280592036,0.203460496143423
S037,PO4,0.1990827600583698,0.19741505107358767
S037,PO8,0.21367521367521367,0.20158432353554304
S037,O1,0.19220346049614342,0.19053575151136126
S037,Oz,0.2038774233896185,0.2005420054200542
S037,O2,0.2122159683135293,0.19136960600375236
S037,Iz,0.21742755889097354,0.19970815092766311
S038,FC5,0.20575359599749843,0.19074421513445905
S038,FC3,0.1992912236814676,0.19157806962685012
S038,FC1,0.1951219512195122,0.18720033354179696
S038,FCz,0.19491348759641441,0.18303106107984157
S038,FC2,0.2005420054200542,0.1849072336877215
S038,FC4,0.20012507817385866,0.18261413383364603
S038,FC6,0.20075046904315197,0.18386491557223264
S038,C5,0.19720658745048988,0.1936627058578278
S038,C3,0.1936627058578278,0.19262038774233897
S038,C1,0.19116114238065457,0.20116739628934752
S038,Cz,0.19804044194288098,0.19053575151136126
S038,C2,0.1944965603502189,0.1861580154263081
S038,C4,0.19658119658119658,0.1894934333958724
S038,C6,0.19720658745048988,0.18803418803418803
S038,CP5,0.19241192411924118,0.18699186991869918
S038,CP3,0.2092974775901605,0.18845111528038358
S038,CP1,0.1978319783197832,0.18386491557223264
S038,CPz,0.20908901396706275,0.18991036064206795
